,time,temp,windsp,winddir,humid,cloud,sun_hr,solar,so2,co,ozone,no2,pm2.5,pm10,rn,month,season
12651,2019-08-10 03:00:00,24.6,0.7,360.0,96.0,6.0,,,0.026000000000000002,0.4,0.008,0.033,28.0,44.0,0.0,8,3
12652,2019-08-10 04:00:00,24.2,0.1,0.0,98.0,7.0,,,0.013000000000000001,0.3,0.01,0.028999999999999998,24.0,40.0,0.0,8,3
12653,2019-08-10 05:00:00,24.4,0.8,20.0,98.0,5.0,,,0.026000000000000002,0.3,0.013000000000000001,0.025,24.0,31.0,0.0,8,3
12654,2019-08-10 06:00:00,24.8,1.2,360.0,98.0,7.0,0.0,0.02,0.016,0.3,0.008,0.026000000000000002,28.0,36.0,0.0,8,3
12655,2019-08-10 07:00:00,26.8,0.3,0.0,91.0,6.0,0.5,0.28,0.011000000000000001,0.3,0.013999999999999999,0.02,23.0,30.0,0.0,8,3
12656,2019-08-10 08:00:00,28.1,1.4,90.0,83.0,6.0,1.0,1.04,0.009000000000000001,0.3,0.013000000000000001,0.017,10.0,19.0,0.0,8,3
12657,2019-08-10 09:00:00,28.6,3.0,90.0,77.0,6.0,1.0,1.72,0.008,0.3,0.017,0.011000000000000001,6.0,14.0,0.0,8,3
12658,2019-08-10 10:00:00,29.7,3.2,90.0,69.0,5.0,1.0,2.37,0.005,0.3,0.022000000000000002,0.01,4.0,14.0,0.0,8,3
12659,2019-08-10 11:00:00,29.7,3.1,90.0,67.0,6.0,1.0,2.84,0.005,0.3,0.025,0.009000000000000001,12.0,13.0,0.0,8,3
12660,2019-08-10 12:00:00,30.3,3.0,90.0,64.0,7.0,1.0,3.18,0.004,0.3,0.03,0.012,8.0,16.0,0.0,8,3
12661,2019-08-10 13:00:00,29.4,3.4,90.0,71.0,7.0,1.0,3.06,0.004,0.3,0.026000000000000002,0.008,11.0,13.0,0.0,8,3
12662,2019-08-10 14:00:00,29.9,2.9,70.0,64.0,6.0,1.0,2.82,0.004,0.3,0.025,0.01,11.0,12.0,0.0,8,3
12663,2019-08-10 15:00:00,29.6,2.7,70.0,68.0,6.0,1.0,2.71,0.004,0.3,0.028999999999999998,0.012,8.0,17.0,0.0,8,3
12664,2019-08-10 16:00:00,29.0,3.9,90.0,75.0,4.0,1.0,2.26,0.004,0.3,0.034,0.013000000000000001,8.0,16.0,0.0,8,3
12665,2019-08-10 17:00:00,28.4,3.9,90.0,77.0,1.0,1.0,1.58,0.005,0.3,0.043,0.006999999999999999,12.0,18.0,0.0,8,3
12666,2019-08-10 18:00:00,28.1,2.5,50.0,80.0,3.0,1.0,0.89,0.004,0.3,0.037000000000000005,0.006999999999999999,17.0,23.0,0.0,8,3
12667,2019-08-10 19:00:00,26.9,2.6,20.0,82.0,2.0,0.1,0.16,0.005,0.3,0.03,0.009000000000000001,12.0,18.0,0.0,8,3
12668,2019-08-10 20:00:00,26.3,2.3,360.0,88.0,6.0,0.0,0.01,0.009000000000000001,0.3,0.024,0.017,10.0,20.0,0.0,8,3
12669,2019-08-10 21:00:00,26.5,2.2,360.0,90.0,8.0,,,0.005,0.3,0.024,0.016,16.0,26.0,0.0,8,3
12670,2019-08-10 22:00:00,26.6,2.2,360.0,90.0,6.0,,,0.004,0.3,0.026000000000000002,0.013999999999999999,17.0,26.0,0.0,8,3
12671,2019-08-10 23:00:00,26.5,1.9,360.0,91.0,7.0,,,0.004,0.3,0.026000000000000002,0.016,17.0,28.0,0.0,8,3
12672,2019-08-11 00:00:00,26.5,2.3,20.0,92.0,8.0,,,0.003,0.3,0.024,0.022000000000000002,24.0,34.0,0.0,8,3
12673,2019-08-11 01:00:00,26.6,0.8,20.0,92.0,8.0,,,0.002,0.3,0.023,0.012,19.0,33.0,0.0,8,3
12674,2019-08-11 02:00:00,26.5,1.9,360.0,94.0,8.0,,,0.002,0.3,0.021,0.017,19.0,21.0,0.0,8,3
12675,2019-08-11 03:00:00,26.7,1.3,70.0,95.0,8.0,,,0.002,0.3,0.015,0.02,19.0,33.0,0.0,8,3
12676,2019-08-11 04:00:00,26.7,2.6,90.0,96.0,10.0,,,0.002,0.3,0.018000000000000002,0.015,15.0,25.0,0.0,8,3
12677,2019-08-11 05:00:00,26.7,2.9,90.0,96.0,7.0,,,0.002,0.3,0.015,0.016,10.0,17.0,0.0,8,3
12678,2019-08-11 06:00:00,26.3,1.0,360.0,97.0,5.0,0.0,0.0,0.002,0.3,0.015,0.016,8.0,21.0,0.0,8,3
12679,2019-08-11 07:00:00,27.3,2.0,90.0,94.0,7.0,0.0,0.07,0.004,0.3,0.012,0.02,14.0,21.0,0.0,8,3
12680,2019-08-11 08:00:00,28.4,2.5,70.0,86.0,7.0,0.0,0.28,0.005,0.3,0.017,0.019,15.0,27.0,0.0,8,3
12681,2019-08-11 09:00:00,29.2,2.9,90.0,75.0,4.0,0.5,1.27,0.002,0.4,0.026000000000000002,0.012,17.0,26.0,0.0,8,3
12682,2019-08-11 10:00:00,29.9,3.1,110.0,65.0,4.0,1.0,2.52,0.002,0.3,0.024,0.009000000000000001,12.0,20.0,0.0,8,3
12683,2019-08-11 11:00:00,29.4,2.8,110.0,71.0,7.0,1.0,3.01,0.004,0.3,0.021,0.006999999999999999,9.0,12.0,0.0,8,3
12684,2019-08-11 12:00:00,30.3,2.7,90.0,69.0,6.0,1.0,2.91,0.005,0.3,0.027000000000000003,0.006999999999999999,6.0,7.0,0.0,8,3
12685,2019-08-11 13:00:00,30.3,2.6,160.0,65.0,2.0,0.7,2.29,0.005,0.3,0.028999999999999998,0.006999999999999999,6.0,10.0,0.0,8,3
12686,2019-08-11 14:00:00,30.5,3.3,140.0,65.0,3.0,0.9,2.61,0.005,0.3,0.027000000000000003,0.008,6.0,9.0,0.0,8,3
12687,2019-08-11 15:00:00,30.1,2.4,140.0,62.0,2.0,1.0,2.25,0.005,0.3,0.03,0.006999999999999999,5.0,7.0,0.0,8,3
12688,2019-08-11 16:00:00,29.4,3.0,140.0,66.0,4.0,0.8,1.14,0.006,0.3,0.032,0.006999999999999999,2.0,6.0,0.0,8,3
12689,2019-08-11 17:00:00,29.8,3.0,110.0,62.0,4.0,0.0,0.54,0.005,0.3,0.035,0.006999999999999999,2.0,9.0,0.0,8,3
12690,2019-08-11 18:00:00,27.8,3.2,70.0,79.0,5.0,0.3,0.32,0.006,0.3,0.032,0.012,5.0,12.0,0.0,8,3
12691,2019-08-11 19:00:00,26.8,2.1,70.0,85.0,6.0,0.0,0.1,0.008,0.3,0.036000000000000004,0.01,9.0,11.0,0.0,8,3
12692,2019-08-11 20:00:00,26.8,2.9,50.0,88.0,6.0,0.0,0.0,0.006999999999999999,0.3,0.036000000000000004,0.008,9.0,13.0,0.0,8,3
12693,2019-08-11 21:00:00,26.9,1.3,50.0,91.0,7.0,,,0.008,0.4,0.038,0.011000000000000001,11.0,19.0,0.0,8,3
12694,2019-08-11 22:00:00,27.2,1.3,90.0,92.0,8.0,,,0.006999999999999999,0.3,0.027000000000000003,0.016,18.0,25.0,0.0,8,3
12695,2019-08-11 23:00:00,27.2,1.5,110.0,92.0,10.0,,,0.006999999999999999,0.3,0.022000000000000002,0.016,19.0,23.0,0.0,8,3
12696,2019-08-12 00:00:00,27.5,1.0,90.0,92.0,8.0,,,0.01,0.3,0.021,0.018000000000000002,16.0,22.0,0.0,8,3
12697,2019-08-12 01:00:00,27.1,1.8,90.0,93.0,8.0,,,0.008,0.3,0.023,0.012,15.0,27.0,0.0,8,3
12698,2019-08-12 02:00:00,27.3,2.2,110.0,92.0,7.0,,,0.009000000000000001,0.3,0.02,0.01,17.0,25.0,0.0,8,3
12699,2019-08-12 03:00:00,27.3,0.7,140.0,92.0,8.0,,,0.012,0.3,0.017,0.008,17.0,22.0,0.0,8,3
12700,2019-08-12 04:00:00,26.7,0.4,0.0,95.0,2.0,,,0.006,0.3,0.01,0.01,6.0,17.0,0.0,8,3
12701,2019-08-12 05:00:00,26.1,0.4,0.0,98.0,5.0,,,0.01,0.4,0.006,0.012,7.0,19.0,0.0,8,3
12702,2019-08-12 06:00:00,26.3,0.1,0.0,98.0,8.0,0.0,0.01,0.013999999999999999,0.4,0.004,0.016,6.0,19.0,0.0,8,3
12703,2019-08-12 07:00:00,27.3,1.6,200.0,94.0,8.0,0.3,0.25,0.017,0.4,0.003,0.016,7.0,20.0,0.0,8,3
12704,2019-08-12 08:00:00,28.5,1.9,200.0,87.0,7.0,0.3,0.52,0.011000000000000001,0.5,0.006999999999999999,0.019,12.0,28.0,0.0,8,3
12705,2019-08-12 09:00:00,29.1,2.8,180.0,79.0,7.0,0.6,0.67,0.013000000000000001,0.5,0.009000000000000001,0.026000000000000002,9.0,25.0,0.0,8,3
12706,2019-08-12 10:00:00,30.8,2.4,140.0,76.0,7.0,1.0,1.51,0.006,0.4,0.012,0.027999999999999997,14.0,30.0,0.0,8,3
12707,2019-08-12 11:00:00,31.0,2.3,140.0,75.0,6.0,1.0,2.05,0.005,0.3,0.019,0.023,16.0,29.0,0.0,8,3
12708,2019-08-12 12:00:00,32.0,2.7,160.0,69.0,6.0,1.0,2.54,0.009000000000000001,0.3,0.018000000000000002,0.024,16.0,28.0,0.0,8,3
12709,2019-08-12 13:00:00,31.3,2.6,180.0,67.0,6.0,0.8,2.24,0.009000000000000001,0.3,0.02,0.021,16.0,20.0,0.0,8,3
12710,2019-08-12 14:00:00,32.2,2.7,140.0,69.0,5.0,1.0,3.13,0.009000000000000001,0.3,0.021,0.024,11.0,22.0,0.0,8,3
12711,2019-08-12 15:00:00,32.0,2.5,160.0,69.0,3.0,1.0,2.87,0.01,0.3,0.023,0.021,15.0,27.0,0.0,8,3
12712,2019-08-12 16:00:00,32.0,2.5,160.0,65.0,1.0,1.0,2.31,0.011000000000000001,0.3,0.027999999999999997,0.017,17.0,26.0,0.0,8,3
12713,2019-08-12 17:00:00,30.9,2.5,140.0,71.0,1.0,1.0,1.75,0.013000000000000001,0.3,0.022000000000000002,0.017,17.0,25.0,0.0,8,3
12714,2019-08-12 18:00:00,29.8,2.7,140.0,78.0,0.0,1.0,0.91,0.011000000000000001,0.3,0.021,0.018000000000000002,18.0,28.0,0.0,8,3
12715,2019-08-12 19:00:00,28.5,1.7,140.0,87.0,1.0,0.7,0.25,0.01,0.3,0.019,0.023,17.0,22.0,0.0,8,3
12716,2019-08-12 20:00:00,28.2,0.8,200.0,89.0,2.0,0.0,0.0,0.006999999999999999,0.3,0.016,0.022000000000000002,14.0,19.0,0.0,8,3
12717,2019-08-12 21:00:00,27.6,1.5,290.0,88.0,0.0,,,0.01,0.3,0.015,0.023,12.0,24.0,0.0,8,3
12718,2019-08-12 22:00:00,26.8,1.3,290.0,92.0,2.0,,,0.019,0.4,0.008,0.031,15.0,23.0,0.0,8,3
12719,2019-08-12 23:00:00,26.7,0.8,290.0,91.0,2.0,,,0.013000000000000001,0.5,0.006,0.027000000000000003,19.0,25.0,0.0,8,3
12720,2019-08-13 00:00:00,25.8,0.5,320.0,95.0,0.0,,,0.009000000000000001,0.4,0.004,0.026000000000000002,8.0,27.0,0.0,8,3
12721,2019-08-13 01:00:00,25.8,0.2,0.0,96.0,2.0,,,0.008,0.4,0.005,0.024,7.0,23.0,0.10833333333333334,8,3
12722,2019-08-13 02:00:00,26.5,0.5,160.0,97.0,3.0,,,0.015,0.3,0.01,0.023,16.0,22.0,0.21666666666666667,8,3
12723,2019-08-13 03:00:00,26.2,1.3,50.0,98.0,1.0,,,0.013999999999999999,0.3,0.015,0.02,12.0,20.0,0.325,8,3
12724,2019-08-13 04:00:00,25.8,1.5,320.0,98.0,0.0,,,0.013000000000000001,0.3,0.015,0.015,10.0,17.0,0.43333333333333335,8,3
12725,2019-08-13 05:00:00,25.8,1.3,320.0,98.0,0.0,,,0.006,0.4,0.006,0.016,12.0,24.0,0.5416666666666667,8,3
12726,2019-08-13 06:00:00,25.4,1.0,360.0,98.0,7.0,0.0,0.01,0.003,0.5,0.006999999999999999,0.015,9.0,17.0,0.65,8,3
12727,2019-08-13 07:00:00,26.9,1.1,20.0,97.0,5.0,0.8,0.37,0.004,0.4,0.009000000000000001,0.013999999999999999,19.0,26.0,0.7583333333333333,8,3
12728,2019-08-13 08:00:00,28.6,0.8,340.0,88.0,6.0,1.0,1.02,0.004,0.4,0.012,0.015,18.0,25.0,0.8666666666666667,8,3
12729,2019-08-13 09:00:00,30.4,1.6,360.0,70.0,6.0,1.0,1.66,0.003,0.3,0.017,0.018000000000000002,13.0,37.0,0.9750000000000001,8,3
12730,2019-08-13 10:00:00,31.1,2.1,50.0,66.0,5.0,1.0,2.17,0.003,0.3,0.022000000000000002,0.013999999999999999,14.0,24.0,1.0833333333333335,8,3
12731,2019-08-13 11:00:00,31.9,2.5,50.0,65.0,5.0,1.0,2.69,0.003,0.3,0.024,0.012,9.0,15.0,1.1916666666666667,8,3
12732,2019-08-13 12:00:00,31.6,4.1,90.0,63.0,4.0,1.0,3.04,0.005,0.3,0.022000000000000002,0.013999999999999999,12.0,13.0,1.3,8,3
12733,2019-08-13 13:00:00,32.2,3.6,90.0,60.0,3.0,1.0,3.13,0.005,0.3,0.019,0.013999999999999999,8.0,13.0,1.4083333333333334,8,3
12734,2019-08-13 14:00:00,32.7,2.8,20.0,57.0,2.0,1.0,3.1,0.005,0.3,0.021,0.01,7.0,11.0,1.5166666666666666,8,3
12735,2019-08-13 15:00:00,32.3,3.3,70.0,58.0,2.0,1.0,2.68,0.006999999999999999,0.6,0.019,0.013999999999999999,6.0,40.0,1.625,8,3
12736,2019-08-13 16:00:00,32.2,2.6,20.0,61.0,1.0,1.0,2.19,0.008,0.3,0.017,0.015,8.0,28.0,1.7333333333333334,8,3
12737,2019-08-13 17:00:00,31.2,3.5,20.0,62.0,1.0,1.0,1.57,0.008,0.3,0.019,0.013000000000000001,11.0,67.0,1.8416666666666668,8,3
12738,2019-08-13 18:00:00,30.6,3.2,20.0,66.0,0.0,1.0,0.9,0.008,0.3,0.019,0.018000000000000002,10.0,52.0,1.9500000000000002,8,3
12739,2019-08-13 19:00:00,28.6,3.6,20.0,73.0,2.0,0.8,0.28,0.012,0.3,0.017,0.024,10.0,18.0,2.0583333333333336,8,3
12740,2019-08-13 20:00:00,27.2,3.0,360.0,83.0,3.0,0.0,0.0,0.013999999999999999,0.3,0.017,0.028999999999999998,7.0,34.0,2.166666666666667,8,3
12741,2019-08-13 21:00:00,26.9,2.5,360.0,87.0,2.0,,,0.009000000000000001,0.3,0.021,0.01,10.0,21.0,2.275,8,3
12742,2019-08-13 22:00:00,26.9,2.8,340.0,89.0,4.0,,,0.005,0.3,0.022000000000000002,0.008,7.0,14.0,2.3833333333333333,8,3
12743,2019-08-13 23:00:00,27.1,3.1,340.0,88.0,4.0,,,0.004,0.3,0.027000000000000003,0.006999999999999999,5.0,16.0,2.4916666666666667,8,3
12744,2019-08-14 00:00:00,27.2,3.1,340.0,87.0,7.0,,,0.004,0.3,0.026000000000000002,0.008,5.0,11.0,2.6,8,3
12745,2019-08-14 01:00:00,27.2,3.2,340.0,88.0,7.0,,,0.004,0.3,0.028999999999999998,0.006999999999999999,5.0,13.0,3.1416666666666666,8,3
12746,2019-08-14 02:00:00,27.1,3.2,340.0,88.0,4.0,,,0.003,0.3,0.031,0.005,7.0,10.0,3.6833333333333336,8,3
12747,2019-08-14 03:00:00,27.2,3.0,340.0,88.0,8.0,,,0.004,0.3,0.032,0.005,11.0,14.0,4.225,8,3
12748,2019-08-14 04:00:00,26.9,2.5,340.0,90.0,9.0,,,0.003,0.3,0.031,0.005,11.0,18.0,4.766666666666667,8,3
12749,2019-08-14 05:00:00,26.9,2.7,340.0,90.0,9.0,,,0.004,0.3,0.028999999999999998,0.005,13.0,18.0,5.308333333333334,8,3
12750,2019-08-14 06:00:00,26.7,2.6,340.0,93.0,9.0,0.0,0.0,0.003,0.3,0.027000000000000003,0.006999999999999999,14.0,20.0,5.85,8,3
12751,2019-08-14 07:00:00,26.8,2.6,360.0,92.0,9.0,0.0,0.13,0.003,0.3,0.023,0.009000000000000001,13.0,19.0,6.391666666666667,8,3
12752,2019-08-14 08:00:00,27.2,3.4,360.0,90.0,9.0,0.0,0.37,0.003,0.3,0.021,0.011000000000000001,15.0,22.0,6.933333333333334,8,3
12753,2019-08-14 09:00:00,27.4,3.5,360.0,90.0,10.0,0.0,0.55,0.003,0.3,0.017,0.017,11.0,23.0,7.475,8,3
12754,2019-08-14 10:00:00,28.1,3.9,360.0,87.0,9.0,0.0,0.76,0.003,0.3,0.02,0.015,12.0,24.0,8.016666666666666,8,3
12755,2019-08-14 11:00:00,28.4,3.7,360.0,85.0,8.0,0.2,1.36,0.003,0.3,0.024,0.01,13.0,44.0,8.558333333333334,8,3
12756,2019-08-14 12:00:00,28.6,3.7,360.0,84.0,9.0,0.6,2.03,0.002,0.3,0.025,0.009000000000000001,14.0,36.0,9.1,8,3
12757,2019-08-14 13:00:00,28.5,3.3,360.0,85.0,9.0,0.5,1.81,0.003,0.3,0.027000000000000003,0.015,12.0,24.0,9.641666666666666,8,3
12758,2019-08-14 14:00:00,28.6,3.1,360.0,85.0,9.0,0.2,1.36,0.004,0.3,0.026000000000000002,0.017,21.0,64.0,10.183333333333334,8,3
12759,2019-08-14 15:00:00,29.6,3.7,360.0,78.0,8.0,0.6,1.94,0.004,0.3,0.028999999999999998,0.016,20.0,70.0,10.725,8,3
12760,2019-08-14 16:00:00,28.9,3.5,360.0,81.0,7.0,0.0,0.63,0.005,0.4,0.028999999999999998,0.015,19.0,59.0,11.266666666666666,8,3
12761,2019-08-14 17:00:00,28.6,3.5,360.0,82.0,8.0,0.0,0.65,0.006,0.4,0.027000000000000003,0.013999999999999999,17.0,50.0,11.808333333333332,8,3
12762,2019-08-14 18:00:00,28.0,4.0,360.0,81.0,9.0,0.0,0.23,0.006,0.4,0.026000000000000002,0.012,16.0,35.0,12.35,8,3
12763,2019-08-14 19:00:00,27.8,3.8,360.0,81.0,10.0,0.0,0.06,0.006,0.3,0.022000000000000002,0.015,11.0,30.0,12.891666666666666,8,3
12764,2019-08-14 20:00:00,27.6,3.9,360.0,81.0,10.0,0.0,0.0,0.006999999999999999,0.3,0.02,0.016,14.0,20.0,13.433333333333332,8,3
12765,2019-08-14 21:00:00,26.7,4.7,360.0,87.0,10.0,,,0.008,0.3,0.024,0.013000000000000001,10.0,22.0,13.975,8,3
12766,2019-08-14 22:00:00,26.0,3.6,360.0,97.0,10.0,,,0.006999999999999999,0.3,0.019,0.018000000000000002,9.0,27.0,14.516666666666666,8,3
12767,2019-08-14 23:00:00,26.5,3.7,360.0,98.0,10.0,,,0.005,0.3,0.02,0.021,9.0,17.0,15.058333333333332,8,3
12768,2019-08-15 00:00:00,26.8,3.9,360.0,96.0,10.0,,,0.003,0.3,0.018000000000000002,0.022000000000000002,11.0,13.0,15.6,8,3
12769,2019-08-15 01:00:00,26.8,3.4,360.0,95.0,10.0,,,0.002,0.3,0.022000000000000002,0.016,10.0,14.0,14.95,8,3
12770,2019-08-15 02:00:00,26.9,3.8,360.0,94.0,10.0,,,0.001,0.3,0.022000000000000002,0.015,19.0,21.0,14.299999999999999,8,3
12771,2019-08-15 03:00:00,27.0,3.9,360.0,91.0,10.0,,,0.002,0.3,0.022000000000000002,0.006999999999999999,17.0,19.0,13.649999999999999,8,3
12772,2019-08-15 04:00:00,27.4,4.3,360.0,90.0,10.0,,,0.002,0.3,0.023,0.006,2.0,13.0,13.0,8,3
12773,2019-08-15 05:00:00,27.4,4.1,360.0,90.0,10.0,,,0.002,0.3,0.022000000000000002,0.009000000000000001,10.0,16.0,12.35,8,3
12774,2019-08-15 06:00:00,27.2,4.4,360.0,91.0,10.0,0.0,0.0,0.002,0.3,0.02,0.01,11.0,22.0,11.7,8,3
12775,2019-08-15 07:00:00,26.3,3.3,360.0,96.0,10.0,0.0,0.03,0.002,0.4,0.02,0.01,8.0,20.0,11.05,8,3
12776,2019-08-15 08:00:00,27.4,4.8,360.0,93.0,10.0,0.0,0.14,0.002,0.4,0.016,0.015,12.0,18.0,10.399999999999999,8,3
12777,2019-08-15 09:00:00,27.0,4.4,360.0,96.0,10.0,0.0,0.45,0.003,0.3,0.015,0.018000000000000002,10.0,12.0,9.75,8,3
12778,2019-08-15 10:00:00,27.2,4.1,360.0,96.0,10.0,0.0,0.47,0.003,0.3,0.015,0.016,16.0,22.0,9.1,8,3
12779,2019-08-15 11:00:00,25.9,2.3,50.0,98.0,10.0,0.0,0.54,0.002,0.3,0.015,0.013000000000000001,11.0,15.0,8.45,8,3
12780,2019-08-15 12:00:00,25.8,2.4,340.0,98.0,10.0,0.0,0.58,0.002,0.3,0.013000000000000001,0.01,10.0,11.0,7.799999999999999,8,3
12781,2019-08-15 13:00:00,25.9,2.1,360.0,98.0,10.0,0.0,0.45,0.002,0.3,0.013999999999999999,0.01,5.0,6.0,7.149999999999999,8,3
12782,2019-08-15 14:00:00,26.2,2.9,320.0,98.0,10.0,0.0,0.53,0.002,0.5,0.013000000000000001,0.011000000000000001,2.0,4.0,6.5,8,3
12783,2019-08-15 15:00:00,25.9,2.5,320.0,98.0,10.0,0.0,0.57,0.002,0.5,0.013999999999999999,0.011000000000000001,1.0,1.0,5.85,8,3
12784,2019-08-15 16:00:00,26.1,2.6,320.0,98.0,10.0,0.0,0.41,0.002,1.0,0.015,0.011000000000000001,1.0,2.0,5.199999999999999,8,3
12785,2019-08-15 17:00:00,26.3,2.4,340.0,98.0,10.0,0.0,0.5,0.002,1.2,0.015,0.011000000000000001,1.0,4.0,4.549999999999999,8,3
12786,2019-08-15 18:00:00,26.4,2.5,340.0,98.0,9.0,0.0,0.24,0.002,0.7,0.012,0.013000000000000001,4.0,5.0,3.8999999999999986,8,3
12787,2019-08-15 19:00:00,26.3,1.8,320.0,97.0,10.0,0.0,0.05,0.002,1.0,0.012,0.012,6.0,7.0,3.25,8,3
12788,2019-08-15 20:00:00,26.4,1.8,320.0,96.0,10.0,0.0,0.0,0.002,1.5,0.011000000000000001,0.012,5.0,6.0,2.5999999999999996,8,3
12789,2019-08-15 21:00:00,26.3,0.7,290.0,96.0,8.0,,,0.002,1.2,0.008,0.012,3.0,5.0,1.9499999999999993,8,3
12790,2019-08-15 22:00:00,25.8,0.6,270.0,97.0,5.0,,,0.002,0.8,0.006,0.013999999999999999,1.0,4.0,1.299999999999999,8,3
12791,2019-08-15 23:00:00,25.8,0.5,20.0,96.0,6.0,,,0.002,0.6,0.008,0.013999999999999999,1.0,5.0,0.6499999999999986,8,3
12792,2019-08-16 00:00:00,26.1,1.4,290.0,94.0,7.0,,,0.002,1.3,0.008,0.013999999999999999,1.0,5.0,0.0,8,3
12793,2019-08-16 01:00:00,25.4,0.6,270.0,97.0,5.0,,,0.002,0.8,0.011000000000000001,0.012,2.0,7.0,0.0,8,3
12794,2019-08-16 02:00:00,25.5,0.9,230.0,94.0,7.0,,,0.002,0.3,0.013999999999999999,0.011000000000000001,5.0,6.0,0.0,8,3
12795,2019-08-16 03:00:00,25.8,1.6,320.0,89.0,7.0,,,0.002,1.1,0.01,0.013999999999999999,1.0,2.0,0.0,8,3
12796,2019-08-16 04:00:00,26.2,1.4,290.0,82.0,4.0,,,0.002,0.4,0.013000000000000001,0.013000000000000001,1.0,2.0,0.0,8,3
12797,2019-08-16 05:00:00,26.3,1.1,270.0,82.0,7.0,,,0.006999999999999999,0.4,0.011000000000000001,0.015,1.0,2.0,0.0,8,3
12798,2019-08-16 06:00:00,26.3,1.2,250.0,83.0,7.0,0.0,0.0,0.013000000000000001,0.3,0.009000000000000001,0.015,1.0,2.0,0.0,8,3
12799,2019-08-16 07:00:00,27.2,1.6,270.0,80.0,6.0,0.3,0.19,0.005,0.3,0.012,0.012,2.0,3.0,0.0,8,3
12800,2019-08-16 08:00:00,28.3,1.8,200.0,73.0,4.0,0.9,0.92,0.011000000000000001,0.4,0.012,0.015,1.0,3.0,0.0,8,3
12801,2019-08-16 09:00:00,29.2,2.6,250.0,72.0,2.0,0.9,1.37,0.018000000000000002,0.4,0.013999999999999999,0.02,2.0,7.0,0.0,8,3
12802,2019-08-16 10:00:00,30.2,3.4,200.0,70.0,4.0,0.9,1.92,0.022000000000000002,0.4,0.017,0.02,6.0,11.0,0.0,8,3
12803,2019-08-16 11:00:00,30.3,2.8,250.0,64.0,8.0,0.8,2.1,0.019,0.4,0.022000000000000002,0.02,8.0,10.0,0.0,8,3
12804,2019-08-16 12:00:00,30.0,2.9,250.0,70.0,8.0,0.7,2.24,0.019,0.3,0.027000000000000003,0.018000000000000002,6.0,12.0,0.0,8,3
12805,2019-08-16 13:00:00,31.1,2.3,270.0,64.0,7.0,0.9,2.75,0.017,0.3,0.032,0.013999999999999999,6.0,11.0,0.0,8,3
12806,2019-08-16 14:00:00,30.3,1.6,320.0,65.0,7.0,0.4,1.63,0.005,0.5,0.038,0.012,7.0,8.0,0.0,8,3
12807,2019-08-16 15:00:00,31.5,1.7,340.0,60.0,4.0,1.0,2.52,0.005,0.6,0.042,0.012,6.0,7.0,0.0,8,3
12808,2019-08-16 16:00:00,32.2,1.5,230.0,56.0,3.0,1.0,2.15,0.009000000000000001,0.4,0.04,0.012,4.0,6.0,0.0,8,3
12809,2019-08-16 17:00:00,31.2,2.3,230.0,61.0,3.0,0.9,1.5,0.011000000000000001,0.5,0.037000000000000005,0.015,4.0,10.0,0.0,8,3
12810,2019-08-16 18:00:00,30.9,1.8,230.0,63.0,3.0,1.0,0.81,0.009000000000000001,0.5,0.046,0.023,6.0,9.0,0.0,8,3
12811,2019-08-16 19:00:00,29.1,2.0,230.0,74.0,4.0,0.8,0.23,0.009000000000000001,0.5,0.040999999999999995,0.033,11.0,19.0,0.0,8,3
12812,2019-08-16 20:00:00,27.8,1.7,200.0,81.0,5.0,0.0,0.0,0.01,0.5,0.031,0.040999999999999995,21.0,30.0,0.0,8,3
12813,2019-08-16 21:00:00,27.3,1.1,250.0,84.0,4.0,,,0.018000000000000002,0.8,0.027999999999999997,0.036000000000000004,27.0,28.0,0.0,8,3
12814,2019-08-16 22:00:00,27.5,3.3,270.0,79.0,4.0,,,0.021,0.7,0.027000000000000003,0.03,15.0,22.0,0.0,8,3
12815,2019-08-16 23:00:00,26.3,1.6,270.0,85.0,1.0,,,0.031,0.7,0.021,0.031,15.0,16.0,0.0,8,3
12816,2019-08-17 00:00:00,26.7,2.4,250.0,77.0,0.0,,,0.009000000000000001,0.4,0.028999999999999998,0.02,15.0,17.0,0.0,8,3
12817,2019-08-17 01:00:00,26.0,2.0,270.0,81.0,0.0,,,0.013000000000000001,0.4,0.027000000000000003,0.022000000000000002,13.0,16.0,0.0,8,3
12818,2019-08-17 02:00:00,24.4,2.1,320.0,89.0,0.0,,,0.006999999999999999,0.4,0.032,0.018000000000000002,12.0,15.0,0.0,8,3
12819,2019-08-17 03:00:00,23.6,1.0,320.0,93.0,0.0,,,0.006,0.4,0.032,0.018000000000000002,11.0,15.0,0.0,8,3
12820,2019-08-17 04:00:00,23.3,0.1,0.0,94.0,0.0,,,0.008,0.9,0.024,0.016,10.0,19.0,0.0,8,3
12821,2019-08-17 05:00:00,23.2,1.4,290.0,85.0,0.0,,,0.019,0.6,0.018000000000000002,0.017,14.0,29.0,0.0,8,3
12822,2019-08-17 06:00:00,23.9,2.0,290.0,85.0,0.0,0.0,0.0,0.006,1.9,0.025,0.016,13.0,26.0,0.0,8,3
12823,2019-08-17 07:00:00,24.8,0.4,0.0,81.0,0.0,0.8,0.29,0.004,,0.027000000000000003,0.015,12.0,23.0,0.0,8,3
12824,2019-08-17 08:00:00,26.6,0.7,340.0,77.0,0.0,1.0,0.94,0.002,1.2,0.024,0.02,18.0,25.0,0.0,8,3
